PPI,Interactor,Crispr,PPI_symbol,Interactor_symbol,Crispr_symbol,PPI_bait,Interactor_dataset,Crispr_contrast
9606.ENSP00000370745,9606.ENSP00000355011,9606.ENSP00000336721,DDX1,ILF2,LARP1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000321348,9606.ENSP00000296702,9606.ENSP00000199814,DIAPH2,TCERG1,RBM22,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000321348,9606.ENSP00000296702,9606.ENSP00000215793,DIAPH2,TCERG1,SF3A1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000321348,9606.ENSP00000296702,9606.ENSP00000366604,DIAPH2,TCERG1,SF1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000321348,9606.ENSP00000296702,9606.ENSP00000347184,DIAPH2,TCERG1,HTT,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000321348,9606.ENSP00000383118,9606.ENSP00000404190,DIAPH2,CDC42,RACGAP1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000261700,9606.ENSP00000365401,9606.ENSP00000376345,C14orf166,CCDC22,GRB2,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000261700,9606.ENSP00000389445,9606.ENSP00000313007,C14orf166,UBAP2L,PABPC1,Lpqn,methyl_model,TNFpos_iNOSpos
9606.ENSP00000261700,9606.ENSP00000370745,9606.ENSP00000325863,C14orf166,,MRE11A,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000275493,9606.ENSP00000292807,CBL,EGFR,AP2M1,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000300093,CBL,CTNNB1,PLK1,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000324464,CBL,CTNNB1,CSNK1D,Lpqn,rna_model,TNFpos_iNOSpos
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000360609,CBL,CTNNB1,HSP90AB1,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000430684,CBL,CTNNB1,IKBKB,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000376345,9606.ENSP00000432768,CBL,GRB2,CKAP5,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000324173,9606.ENSP00000206542,CBL,HSPA5,OSGEP,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000362680,9606.ENSP00000454207,CBL,SRC,CAP1,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000371267,9606.ENSP00000219476,CBL,YWHAQ,TSC2,Lpqn,methyl_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000229795,9606.ENSP00000482313,CBL,MAPK14,RECQL4,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000371267,9606.ENSP00000258149,CBL,YWHAQ,MDM2,Lpqn,methyl_model,TNFpos_iNOSpos
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000343535,CBL,CTNNB1,USP7,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000384273,CBL,CTNNB1,RELA,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000371267,9606.ENSP00000298552,CBL,YWHAQ,TSC1,Lpqn,methyl_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000337088,CBL,CTNNB1,MEN1,Lpqn,rna_model,high_IFNB
9606.ENSP00000264033,9606.ENSP00000244007,9606.ENSP00000356807,CBL,PLCG1,TIPRL,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000253023,9606.ENSP00000356982,CBL,UBE2M,UFC1,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000395654,CBL,CTNNB1,SMARCA4,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000347184,CBL,CTNNB1,HTT,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000417273,9606.ENSP00000311857,CBL,NCK1,PTPN2,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000341189,9606.ENSP00000373905,CBL,PTK2,DNM2,Lpqn,rna_model,high_IFNB
9606.ENSP00000264033,9606.ENSP00000376345,9606.ENSP00000251968,CBL,GRB2,TSG101,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000244007,9606.ENSP00000376167,CBL,PLCG1,GPS1,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000374213,CBL,CTNNB1,EP400,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000253023,9606.ENSP00000376808,CBL,UBE2M,CUL5,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000269571,9606.ENSP00000444136,CBL,ERBB2,RPA2,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000428056,9606.ENSP00000260010,CBL,PIK3R1,TLR2,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000264122,9606.ENSP00000401399,CBL,CBLB,MYD88,Lpqn,methyl_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000265094,CBL,CTNNB1,FBXW11,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000344456,9606.ENSP00000429084,CBL,CTNNB1,UBR5,Lpqn,rna_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000275493,9606.ENSP00000315768,CBL,EGFR,STAT2,Lpqn,rna_model,low_IFNB
9606.ENSP00000264033,9606.ENSP00000383118,9606.ENSP00000404190,CBL,CDC42,RACGAP1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000264033,9606.ENSP00000339186,9606.ENSP00000343957,CBL,GRAP2,IFNAR2,Lpqn,rna_model,low_IFNB
9606.ENSP00000264033,9606.ENSP00000379287,9606.ENSP00000336799,CBL,YWHAZ,TUBA1B,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000216038,9606.ENSP00000354346,9606.ENSP00000400433,C22orf28,MATR3,HNRNPF,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000216038,9606.ENSP00000370745,9606.ENSP00000325863,C22orf28,,MRE11A,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000215071,EIF3C,RPS27A,PSMD8,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000357879,EIF3C,RPS27A,PSMD4,Lpqn,protein_model,high_IFNB
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000310129,EIF3C,RPS27A,PSMD2,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000363308,9606.ENSP00000420714,EIF3C,WDR31,MRPS14,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000363308,9606.ENSP00000272418,EIF3C,WDR31,MRPS5,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000332604,9606.ENSP00000363308,9606.ENSP00000308897,EIF3C,WDR31,MRPL11,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000341885,9606.ENSP00000341082,EIF3C,RPS2,MRPL20,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000341885,9606.ENSP00000339844,EIF3C,RPS2,MRPL43,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000464342,EIF3C,RPS27A,RPL36,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000472985,9606.ENSP00000308275,EIF3C,RPS5,MRPL38,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000263629,9606.ENSP00000461930,EIF3C,MTIF2,MRPS21,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000363018,EIF3C,RPS27A,RPL10A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000222247,EIF3C,RPS27A,RPL18A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000346015,EIF3C,RPS27A,RPL27A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000341885,9606.ENSP00000417602,EIF3C,RPS2,MRPL47,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000341885,9606.ENSP00000377486,EIF3C,RPS2,MRPL15,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000416255,9606.ENSP00000215793,EIF3C,EIF4G1,SF3A1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000424870,EIF3C,RPS27A,SRP19,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000361076,EIF3C,RPS27A,RPL7A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000382840,9606.ENSP00000482313,EIF3C,DDX3X,RECQL4,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000258149,EIF3C,RPS27A,MDM2,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000332604,9606.ENSP00000216554,9606.ENSP00000359531,EIF3C,EIF5,GTF2B,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000362744,9606.ENSP00000313007,EIF3C,RPS4X,PABPC1,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000229214,EIF3C,RPS27A,KRR1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000343535,EIF3C,RPS27A,USP7,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000384273,EIF3C,RPS27A,RELA,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000368927,9606.ENSP00000446215,EIF3C,EIF1AX,RAN,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000302896,9606.ENSP00000219252,EIF3C,RPS9,POLR2C,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000382840,9606.ENSP00000287295,EIF3C,DDX3X,AIFM1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000472985,9606.ENSP00000328854,EIF3C,RPS5,NOC4L,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000339095,9606.ENSP00000455106,EIF3C,RPS7,BOP1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000358812,EIF3C,RPS27A,PDCD11,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000289371,9606.ENSP00000274606,EIF3C,EIF5B,NHP2,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000341885,9606.ENSP00000308332,EIF3C,RPS2,UTP23,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000251968,EIF3C,RPS27A,TSG101,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000368927,9606.ENSP00000361418,EIF3C,EIF1AX,IPO13,Lpqn,protein_model,high_IFNB
9606.ENSP00000332604,9606.ENSP00000363574,9606.ENSP00000261015,EIF3C,EIF6,WDR12,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000354125,9606.ENSP00000253023,EIF3C,EIF3B,UBE2M,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000278572,9606.ENSP00000254730,EIF3C,RPS3,EEFSEC,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000472985,9606.ENSP00000444136,EIF3C,RPS5,RPA2,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000429084,EIF3C,RPS27A,UBR5,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000307491,EIF3C,RPS27A,WDR48,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000263629,9606.ENSP00000313877,EIF3C,MTIF2,TSFM,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000272317,9606.ENSP00000264951,EIF3C,RPS27A,XRN1,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000332604,9606.ENSP00000426909,9606.ENSP00000270139,EIF3C,GNB2L1,IFNAR1,Lpqn,protein_model,low_IFNB
9606.ENSP00000332604,9606.ENSP00000426909,9606.ENSP00000343957,EIF3C,GNB2L1,IFNAR2,Lpqn,protein_model,low_IFNB
9606.ENSP00000332604,9606.ENSP00000369915,9606.ENSP00000339109,EIF3C,,ANAPC1,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000369915,9606.ENSP00000353549,EIF3C,,CDC16,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000332604,9606.ENSP00000485663,9606.ENSP00000336721,EIF3C,EIF3L,LARP1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000302961,9606.ENSP00000360609,TARDBP,HSPA4,HSP90AB1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000351777,9606.ENSP00000215071,TARDBP,VCP,PSMD8,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000351777,9606.ENSP00000357879,TARDBP,VCP,PSMD4,Lpqn,protein_model,high_IFNB
9606.ENSP00000240185,9606.ENSP00000351777,9606.ENSP00000310129,TARDBP,VCP,PSMD2,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000420714,TARDBP,GNB2L1,MRPS14,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000341885,TARDBP,GNB2L1,RPS2,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000272418,TARDBP,GNB2L1,MRPS5,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000308897,TARDBP,GNB2L1,MRPL11,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000464342,TARDBP,GNB2L1,RPL36,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000345957,TARDBP,GNB2L1,RPS21,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000363018,TARDBP,GNB2L1,RPL10A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000222247,TARDBP,GNB2L1,RPL18A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000346015,TARDBP,GNB2L1,RPL27A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000375863,9606.ENSP00000199814,TARDBP,,RBM22,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000366135,9606.ENSP00000416951,TARDBP,EXOSC10,ZC3H18,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000363745,9606.ENSP00000215793,TARDBP,HNRNPR,SF3A1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000374455,9606.ENSP00000430684,TARDBP,SQSTM1,IKBKB,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000374455,9606.ENSP00000171111,TARDBP,SQSTM1,KEAP1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000375863,9606.ENSP00000366604,TARDBP,,SF1,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000424870,TARDBP,GNB2L1,SRP19,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000361076,TARDBP,GNB2L1,RPL7A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000351777,9606.ENSP00000216190,TARDBP,VCP,EIF3D,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000436049,TARDBP,GNB2L1,EIF3M,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000220849,TARDBP,GNB2L1,EIF3E,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000431800,TARDBP,GNB2L1,EIF3F,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000341826,9606.ENSP00000258149,TARDBP,HNRNPA1,MDM2,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000240185,9606.ENSP00000363745,9606.ENSP00000313007,TARDBP,HNRNPR,PABPC1,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000240185,9606.ENSP00000366135,9606.ENSP00000229214,TARDBP,EXOSC10,KRR1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000358089,9606.ENSP00000379182,TARDBP,TIAL1,RAE1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000302961,9606.ENSP00000337088,TARDBP,HSPA4,MEN1,Lpqn,protein_model,high_IFNB
9606.ENSP00000240185,9606.ENSP00000349168,9606.ENSP00000222553,TARDBP,HNRNPH1,NAMPT,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000366135,9606.ENSP00000328854,TARDBP,EXOSC10,NOC4L,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000366135,9606.ENSP00000358812,TARDBP,EXOSC10,PDCD11,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000366135,9606.ENSP00000363574,TARDBP,EXOSC10,EIF6,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000240185,9606.ENSP00000375863,9606.ENSP00000400433,TARDBP,,HNRNPF,Lpqn,,TNFpos_iNOSpos
9606.ENSP00000240185,9606.ENSP00000374455,9606.ENSP00000347184,TARDBP,SQSTM1,HTT,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000302961,9606.ENSP00000253023,TARDBP,HSPA4,UBE2M,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000283179,9606.ENSP00000265094,TARDBP,HNRNPU,FBXW11,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000264951,TARDBP,GNB2L1,XRN1,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000270139,TARDBP,GNB2L1,IFNAR1,Lpqn,protein_model,low_IFNB
9606.ENSP00000240185,9606.ENSP00000426909,9606.ENSP00000343957,TARDBP,GNB2L1,IFNAR2,Lpqn,protein_model,low_IFNB
9606.ENSP00000240185,9606.ENSP00000358635,9606.ENSP00000302768,TARDBP,SYNCRIP,PAIP1,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000258416,9606.ENSP00000321711,9606.ENSP00000328854,EIF4E2,DIS3L,NOC4L,Lpqn,atac_model,TNFpos_iNOSneg
9606.ENSP00000258416,9606.ENSP00000321711,9606.ENSP00000358812,EIF4E2,DIS3L,PDCD11,Lpqn,atac_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000220849,9606.ENSP00000310129,NAP1L4,EIF3E,PSMD2,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000296930,9606.ENSP00000376345,NAP1L4,NPM1,GRB2,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000368927,9606.ENSP00000420714,NAP1L4,EIF1AX,MRPS14,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000368927,9606.ENSP00000341885,NAP1L4,EIF1AX,RPS2,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000369915,9606.ENSP00000368927,9606.ENSP00000272418,NAP1L4,EIF1AX,MRPS5,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000369915,9606.ENSP00000355315,9606.ENSP00000464342,NAP1L4,RPL39,RPL36,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000368927,9606.ENSP00000345957,NAP1L4,EIF1AX,RPS21,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000355315,9606.ENSP00000363018,NAP1L4,RPL39,RPL10A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000355315,9606.ENSP00000222247,NAP1L4,RPL39,RPL18A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000355315,9606.ENSP00000346015,NAP1L4,RPL39,RPL27A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000262506,9606.ENSP00000416951,NAP1L4,CSNK2A1,ZC3H18,Lpqn,methyl_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000355315,9606.ENSP00000424870,NAP1L4,RPL39,SRP19,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000355315,9606.ENSP00000361076,NAP1L4,RPL39,RPL7A,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000353549,9606.ENSP00000482313,NAP1L4,,RECQL4,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000368927,9606.ENSP00000216190,NAP1L4,EIF1AX,EIF3D,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000368927,9606.ENSP00000436049,NAP1L4,EIF1AX,EIF3M,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000368927,9606.ENSP00000431800,NAP1L4,EIF1AX,EIF3F,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000217244,9606.ENSP00000258149,NAP1L4,,MDM2,Lpqn,,TNFpos_iNOSpos
9606.ENSP00000369915,9606.ENSP00000217244,9606.ENSP00000229214,NAP1L4,,KRR1,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000217244,9606.ENSP00000225296,NAP1L4,,DHX33,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000217244,9606.ENSP00000343535,NAP1L4,,USP7,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000296930,9606.ENSP00000384273,NAP1L4,NPM1,RELA,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000368927,9606.ENSP00000446215,NAP1L4,EIF1AX,RAN,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000365042,9606.ENSP00000328854,NAP1L4,,NOC4L,Lpqn,,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000384302,9606.ENSP00000358812,NAP1L4,WDR43,PDCD11,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000355315,9606.ENSP00000363574,NAP1L4,RPL39,EIF6,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000369915,9606.ENSP00000384302,9606.ENSP00000308332,NAP1L4,WDR43,UTP23,Lpqn,protein_model,TNFpos_iNOSneg
9606.ENSP00000369915,9606.ENSP00000368927,9606.ENSP00000361418,NAP1L4,EIF1AX,IPO13,Lpqn,protein_model,high_IFNB
9606.ENSP00000369915,9606.ENSP00000355315,9606.ENSP00000264951,NAP1L4,RPL39,XRN1,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000369915,9606.ENSP00000296930,9606.ENSP00000414109,NAP1L4,NPM1,HJURP,Lpqn,protein_model,TNFpos_iNOSpos
9606.ENSP00000222005,9606.ENSP00000298910,9606.ENSP00000292807,CDC37,LRRK2,AP2M1,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000298910,9606.ENSP00000300093,CDC37,LRRK2,PLK1,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000298910,9606.ENSP00000310129,CDC37,LRRK2,PSMD2,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000360609,9606.ENSP00000376345,CDC37,HSP90AB1,GRB2,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000357555,9606.ENSP00000420714,CDC37,RPS27,MRPS14,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000298910,9606.ENSP00000341885,CDC37,LRRK2,RPS2,Lpqr,protein_model,TNFpos_iNOSpos
9606.ENSP00000222005,9606.ENSP00000357555,9606.ENSP00000272418,CDC37,RPS27,MRPS5,Lpqr,protein_model,TNFpos_iNOSpos
9606.ENSP00000222005,9606.ENSP00000357555,9606.ENSP00000308897,CDC37,RPS27,MRPL11,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000357555,9606.ENSP00000464342,CDC37,RPS27,RPL36,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000357555,9606.ENSP00000345957,CDC37,RPS27,RPS21,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000298910,9606.ENSP00000363018,CDC37,LRRK2,RPL10A,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000357555,9606.ENSP00000222247,CDC37,RPS27,RPL18A,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000357555,9606.ENSP00000346015,CDC37,RPS27,RPL27A,Lpqr,protein_model,TNFpos_iNOSneg
9606.ENSP00000222005,9606.ENSP00000298910,9606.ENSP00000199814,CDC37,LRRK2,RBM22,Lpqr,protein_model,TNFpos_iNOSneg
